dateTime,watcherId,latitude,longitude,name,peaceScore,words
2021-04-19 09:41:03,56,29.5245,-95.1973,Bobby,4,"['vascular', 'minute', 'unknown', 'west', 'zebra', 'together', 'wash', 'wise', 'vessel', 'working', 'weekend', 'surface', 'winter', 'yes', 'whether', 'undertake', 'voice', 'thimble', 'transport', 'second', 'say', 'zookeeper', 'waste', 'specialisation', 'straight', 'wine', 'successive', 'physical']"
2021-04-19 09:41:03,56,29.5245,-95.1973,Starla,8,"['vascular', 'minute', 'unknown', 'west', 'zebra', 'together', 'wash', 'wise', 'vessel', 'working', 'weekend', 'surface', 'winter', 'yes', 'whether', 'undertake', 'voice', 'thimble', 'transport', 'second', 'say', 'zookeeper', 'waste', 'specialisation', 'straight', 'wine', 'successive', 'physical']"
2021-04-19 09:41:03,56,29.5245,-95.1973,Joya,8,"['vascular', 'minute', 'unknown', 'west', 'zebra', 'together', 'wash', 'wise', 'vessel', 'working', 'weekend', 'surface', 'winter', 'yes', 'whether', 'undertake', 'voice', 'thimble', 'transport', 'second', 'say', 'zookeeper', 'waste', 'specialisation', 'straight', 'wine', 'successive', 'physical']"
2021-04-19 09:41:03,56,29.5245,-95.1973,Kaitlyn,5,"['vascular', 'minute', 'unknown', 'west', 'zebra', 'together', 'wash', 'wise', 'vessel', 'working', 'weekend', 'surface', 'winter', 'yes', 'whether', 'undertake', 'voice', 'thimble', 'transport', 'second', 'say', 'zookeeper', 'waste', 'specialisation', 'straight', 'wine', 'successive', 'physical']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Brendan,8,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Britta,5,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Eddie,0,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Vivien,10,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Somer,10,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Rudolf,5,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Romaine,4,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Odell,6,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Olga,10,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Tyra,7,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Harland,0,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Rebbeca,8,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Awilda,6,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Valda,7,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Stacey,8,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Denny,9,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Janine,7,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Ginny,10,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:53,99,29.4772,-95.1700,Joslyn,5,"['adjacent', 'pot', 'run', 'woodwork', 'now', 'six', 'tired', 'stress', 'kiss', 'laughing', 'used', 'test', 'people', 'window', 'young', 'undersigned', 'nobody', 'gate', 'whether', 'allowance', 'undertake', 'turning', 'stalk', 'voice', 'thing', 'well', 'unknown', 'zinc', 'tail', 'understanding', 'wheel', 'way', 'age', 'experience', 'cave', 'while', 'wasted', 'wrist', 'zebra', 'tongs', 'use', 'position', 'sedimentary', 'zookeeper', 'under', 'which', 'street', 'flash', 'unit', 'specialisation', 'victim', 'April', 'gill', 'velocity', 'very', 'sunshade', 'underclothing', 'since', 'without', 'whitewash', 'index', 'the', 'prick']"
2021-04-19 09:40:42,64,29.4755,-95.1491,Karlyn,9,"['process', 'weak', 'way', 'whichever', 'wave', 'paradise', 'where', 'velocity', 'value', 'yearbook', 'used', 'wise', 'wreck', 'working', 'stage', 'vegetable', 'quantity', 'society', 'surface', 'whereby', 'writer', 'uplift', 'undertake', 'sweetheart', 'woodwork', 'voice', 'stopper', 'swim', 'seat', 'string', 'yourself', 'lime', 'pump', 'modern', 'scratch', 'tired', 'apparatus', 'meaning', 'footlights', 'vortex', 'zebra', 'which', 'cunning', 'say', 'secondhand', 'waiting', 'town', 'jam']"
2021-04-19 09:40:42,64,29.4755,-95.1491,Kaitlyn,8,"['process', 'weak', 'way', 'whichever', 'wave', 'paradise', 'where', 'velocity', 'value', 'yearbook', 'used', 'wise', 'wreck', 'working', 'stage', 'vegetable', 'quantity', 'society', 'surface', 'whereby', 'writer', 'uplift', 'undertake', 'sweetheart', 'woodwork', 'voice', 'stopper', 'swim', 'seat', 'string', 'yourself', 'lime', 'pump', 'modern', 'scratch', 'tired', 'apparatus', 'meaning', 'footlights', 'vortex', 'zebra', 'which', 'cunning', 'say', 'secondhand', 'waiting', 'town', 'jam']"
2021-04-19 09:40:42,64,29.4755,-95.1491,Frederica,7,"['process', 'weak', 'way', 'whichever', 'wave', 'paradise', 'where', 'velocity', 'value', 'yearbook', 'used', 'wise', 'wreck', 'working', 'stage', 'vegetable', 'quantity', 'society', 'surface', 'whereby', 'writer', 'uplift', 'undertake', 'sweetheart', 'woodwork', 'voice', 'stopper', 'swim', 'seat', 'string', 'yourself', 'lime', 'pump', 'modern', 'scratch', 'tired', 'apparatus', 'meaning', 'footlights', 'vortex', 'zebra', 'which', 'cunning', 'say', 'secondhand', 'waiting', 'town', 'jam']"
2021-04-19 09:40:42,64,29.4755,-95.1491,Meghan,9,"['process', 'weak', 'way', 'whichever', 'wave', 'paradise', 'where', 'velocity', 'value', 'yearbook', 'used', 'wise', 'wreck', 'working', 'stage', 'vegetable', 'quantity', 'society', 'surface', 'whereby', 'writer', 'uplift', 'undertake', 'sweetheart', 'woodwork', 'voice', 'stopper', 'swim', 'seat', 'string', 'yourself', 'lime', 'pump', 'modern', 'scratch', 'tired', 'apparatus', 'meaning', 'footlights', 'vortex', 'zebra', 'which', 'cunning', 'say', 'secondhand', 'waiting', 'town', 'jam']"
2021-04-19 09:40:42,64,29.4755,-95.1491,Victor,8,"['process', 'weak', 'way', 'whichever', 'wave', 'paradise', 'where', 'velocity', 'value', 'yearbook', 'used', 'wise', 'wreck', 'working', 'stage', 'vegetable', 'quantity', 'society', 'surface', 'whereby', 'writer', 'uplift', 'undertake', 'sweetheart', 'woodwork', 'voice', 'stopper', 'swim', 'seat', 'string', 'yourself', 'lime', 'pump', 'modern', 'scratch', 'tired', 'apparatus', 'meaning', 'footlights', 'vortex', 'zebra', 'which', 'cunning', 'say', 'secondhand', 'waiting', 'town', 'jam']"
2021-04-19 09:40:42,64,29.4755,-95.1491,Theda,10,"['process', 'weak', 'way', 'whichever', 'wave', 'paradise', 'where', 'velocity', 'value', 'yearbook', 'used', 'wise', 'wreck', 'working', 'stage', 'vegetable', 'quantity', 'society', 'surface', 'whereby', 'writer', 'uplift', 'undertake', 'sweetheart', 'woodwork', 'voice', 'stopper', 'swim', 'seat', 'string', 'yourself', 'lime', 'pump', 'modern', 'scratch', 'tired', 'apparatus', 'meaning', 'footlights', 'vortex', 'zebra', 'which', 'cunning', 'say', 'secondhand', 'waiting', 'town', 'jam']"
2021-04-19 09:40:42,64,29.4755,-95.1491,Tobi,9,"['process', 'weak', 'way', 'whichever', 'wave', 'paradise', 'where', 'velocity', 'value', 'yearbook', 'used', 'wise', 'wreck', 'working', 'stage', 'vegetable', 'quantity', 'society', 'surface', 'whereby', 'writer', 'uplift', 'undertake', 'sweetheart', 'woodwork', 'voice', 'stopper', 'swim', 'seat', 'string', 'yourself', 'lime', 'pump', 'modern', 'scratch', 'tired', 'apparatus', 'meaning', 'footlights', 'vortex', 'zebra', 'which', 'cunning', 'say', 'secondhand', 'waiting', 'town', 'jam']"
2021-04-19 09:40:42,64,29.4755,-95.1491,Herta,7,"['process', 'weak', 'way', 'whichever', 'wave', 'paradise', 'where', 'velocity', 'value', 'yearbook', 'used', 'wise', 'wreck', 'working', 'stage', 'vegetable', 'quantity', 'society', 'surface', 'whereby', 'writer', 'uplift', 'undertake', 'sweetheart', 'woodwork', 'voice', 'stopper', 'swim', 'seat', 'string', 'yourself', 'lime', 'pump', 'modern', 'scratch', 'tired', 'apparatus', 'meaning', 'footlights', 'vortex', 'zebra', 'which', 'cunning', 'say', 'secondhand', 'waiting', 'town', 'jam']"
2021-04-19 09:40:42,64,29.4755,-95.1491,Stacia,6,"['process', 'weak', 'way', 'whichever', 'wave', 'paradise', 'where', 'velocity', 'value', 'yearbook', 'used', 'wise', 'wreck', 'working', 'stage', 'vegetable', 'quantity', 'society', 'surface', 'whereby', 'writer', 'uplift', 'undertake', 'sweetheart', 'woodwork', 'voice', 'stopper', 'swim', 'seat', 'string', 'yourself', 'lime', 'pump', 'modern', 'scratch', 'tired', 'apparatus', 'meaning', 'footlights', 'vortex', 'zebra', 'which', 'cunning', 'say', 'secondhand', 'waiting', 'town', 'jam']"
2021-04-19 09:40:42,64,29.4755,-95.1491,Inez,7,"['process', 'weak', 'way', 'whichever', 'wave', 'paradise', 'where', 'velocity', 'value', 'yearbook', 'used', 'wise', 'wreck', 'working', 'stage', 'vegetable', 'quantity', 'society', 'surface', 'whereby', 'writer', 'uplift', 'undertake', 'sweetheart', 'woodwork', 'voice', 'stopper', 'swim', 'seat', 'string', 'yourself', 'lime', 'pump', 'modern', 'scratch', 'tired', 'apparatus', 'meaning', 'footlights', 'vortex', 'zebra', 'which', 'cunning', 'say', 'secondhand', 'waiting', 'town', 'jam']"
2021-04-19 09:41:50,4,29.4891,-95.2448,Harmony,0,"['satisfaction', 'what', 'woodwork', 'well', 'work', 'rice', 'wood', 'welcome', 'zoology', 'ugly', 'serious', 'silk', 'yes', 'whether', 'seem', 'zookeeper']"
2021-04-19 09:41:50,4,29.4891,-95.2448,Cherise,6,"['satisfaction', 'what', 'woodwork', 'well', 'work', 'rice', 'wood', 'welcome', 'zoology', 'ugly', 'serious', 'silk', 'yes', 'whether', 'seem', 'zookeeper']"
2021-04-19 09:41:50,4,29.4891,-95.2448,Anna,8,"['satisfaction', 'what', 'woodwork', 'well', 'work', 'rice', 'wood', 'welcome', 'zoology', 'ugly', 'serious', 'silk', 'yes', 'whether', 'seem', 'zookeeper']"
2021-04-19 09:41:50,4,29.4891,-95.2448,Arletta,7,"['satisfaction', 'what', 'woodwork', 'well', 'work', 'rice', 'wood', 'welcome', 'zoology', 'ugly', 'serious', 'silk', 'yes', 'whether', 'seem', 'zookeeper']"
2021-04-19 09:40:58,44,29.5722,-95.3701,Bess,2,"['well-being', 'whichever', 'thrust', 'range', 'while', 'wife', 'writer', 'uplift', 'whether', 'wood', 'zebra']"
2021-04-19 09:40:58,44,29.5722,-95.3701,Lakesha,7,"['well-being', 'whichever', 'thrust', 'range', 'while', 'wife', 'writer', 'uplift', 'whether', 'wood', 'zebra']"
2021-04-19 09:40:58,44,29.5722,-95.3701,Suzy,8,"['well-being', 'whichever', 'thrust', 'range', 'while', 'wife', 'writer', 'uplift', 'whether', 'wood', 'zebra']"
2021-04-19 09:44:23,99,29.4912,-95.1937,Marceline,8,"['zoology', 'yes', 'zookeeper', 'trap']"
2021-04-19 09:40:48,5,29.5177,-95.1851,Orlando,6,"['why', 'well-being', 'whitewash', 'yes', 'writer']"
2021-04-19 09:40:48,5,29.5177,-95.1851,Franklyn,10,"['why', 'well-being', 'whitewash', 'yes', 'writer']"
2021-04-19 09:40:48,5,29.5177,-95.1851,Jeanne,8,"['why', 'well-being', 'whitewash', 'yes', 'writer']"
